estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,mediamovelcaso,mediamovelobito,crescimentoobito,crescimentocasos
AM,2020-05-02,6062,339,501,25,346.7142857142857,30.571428571428573,0.9814814814814815,3.7826159320316033
AM,2020-05-03,6683,621,548,47,407.14285714285717,34.857142857142854,1.0333333333333332,3.824971461123693
AM,2020-05-04,7242,559,584,36,473.42857142857144,37.714285714285715,1.3157894736842108,3.859858520480993
AM,2020-05-05,8109,867,649,65,538.8571428571429,42.57142857142857,1.8932038834951455,3.9089673004183876
AM,2020-05-06,9243,1134,751,102,634.5714285714286,53.0,2.673267326732673,3.965812953036603
AM,2020-05-07,10099,856,806,55,692.1428571428571,54.42857142857143,2.463636363636364,4.0042783722001625
AM,2020-05-08,10727,628,874,68,714.8571428571429,56.857142857142854,2.618181818181818,4.030478280622408
AM,2020-05-09,11925,1198,962,88,837.5714285714286,65.85714285714286,2.658730158730159,4.076458387712152
AM,2020-05-10,12599,674,1004,42,845.1428571428571,65.14285714285714,2.7377049180327866,4.100336075933696
AM,2020-05-11,12919,320,1035,31,811.0,64.42857142857143,2.340740740740741,4.111228898234156
AM,2020-05-12,14168,1249,1098,63,865.5714285714286,64.14285714285714,1.841772151898734,4.151308548182018
AM,2020-05-13,15816,1648,1160,62,939.0,58.42857142857143,1.3641618497109826,4.199096656305616
AM,2020-05-14,17181,1365,1235,75,1011.7142857142857,61.285714285714285,1.2460732984293195,4.235048437832992
AM,2020-05-15,18392,1211,1331,96,1095.0,65.28571428571429,1.067873303167421,4.2646289582612225
AM,2020-05-16,19677,1285,1375,44,1107.4285714285713,59.0,0.9299065420560747,4.293958885621698
AM,2020-05-17,20328,651,1413,38,1104.142857142857,58.42857142857143,0.6762295081967216,4.308094652042313
AM,2020-05-18,20913,585,1433,20,1142.0,56.857142857142854,0.5075757575757575,4.3204163374561695
AM,2020-05-19,22132,1219,1491,58,1137.7142857142858,56.142857142857146,0.318791946308725,4.345020661542115
AM,2020-05-20,23704,1572,1561,70,1126.857142857143,57.285714285714285,0.08086253369272235,4.374821638471994
AM,2020-05-21,25367,1663,1620,59,1169.4285714285713,55.0,0.010498687664041956,4.404269108905424
AM,2020-05-22,27038,1671,1669,49,1235.142857142857,48.285714285714285,-0.15075376884422106,4.4319745637086605
AM,2020-05-23,28802,1764,1744,75,1303.5714285714287,52.714285714285715,-0.1995661605206074,4.4594226460511015
AM,2020-05-24,29867,1065,1758,14,1362.7142857142858,49.285714285714285,-0.24342105263157893,4.4751916019520435
AM,2020-05-25,30282,415,1781,23,1338.4285714285713,49.714285714285715,-0.22838137472283815,4.48118455511733
AM,2020-05-26,31949,1667,1852,71,1402.4285714285713,51.57142857142857,-0.19599109131403117,4.504457269340162
AM,2020-05-27,33508,1559,1891,39,1400.5714285714287,47.142857142857146,-0.19315403422982882,4.525148506770361
AM,2020-05-28,36146,2638,1964,73,1539.857142857143,49.142857142857146,-0.19813519813519806,4.558060244257268
AM,2020-05-29,38909,2763,2011,47,1695.857142857143,48.857142857142854,-0.25164113785558,4.590050069147028
AM,2020-05-30,40560,1651,2047,36,1679.7142857142858,43.285714285714285,-0.26634382566585957,4.608097946325279
AM,2020-05-31,41378,818,2052,5,1644.4285714285713,42.0,-0.28117359413202936,4.61676949527232
AM,2020-06-01,41774,396,2071,19,1641.7142857142858,41.42857142857143,-0.2713567839195979,4.62090606240313
AM,2020-06-02,43195,1421,2102,31,1606.5714285714287,35.714285714285715,-0.36386768447837153,4.635433478340766
AM,2020-06-03,44347,1152,2138,36,1548.4285714285713,35.285714285714285,-0.38403990024937656,4.646864245869805
AM,2020-06-04,46473,2126,2183,45,1475.2857142857142,31.285714285714285,-0.4311688311688312,4.667200708661177
AM,2020-06-05,47666,1193,2199,16,1251.0,26.857142857142858,-0.4437869822485207,4.678208708654225
AM,2020-06-06,48785,1119,2232,33,1175.0,26.428571428571427,-0.49864498644986455,4.68828630932597
AM,2020-06-07,49269,484,2250,18,1127.2857142857142,28.285714285714285,-0.4260869565217391,4.692573747602913
AM,2020-06-08,49811,542,2271,21,1148.142857142857,28.571428571428573,-0.42528735632183906,4.6973252606667835
AM,2020-06-09,51234,1423,2315,44,1148.4285714285713,30.428571428571427,-0.4099722991689751,4.709558263940217
AM,2020-06-10,52849,1615,2363,48,1214.5714285714287,32.142857142857146,-0.3181818181818182,4.7230367740731385
AM,2020-06-11,53989,1140,2400,37,1073.7142857142858,31.0,-0.36918604651162795,4.732305283416715
AM,2020-06-12,55111,1122,2429,29,1063.5714285714287,32.857142857142854,-0.3274853801169591,4.741238291456276
AM,2020-06-13,56026,915,2465,36,1034.4285714285713,33.285714285714285,-0.23102310231023102,4.748389616935899
AM,2020-06-14,56506,480,2492,27,1033.857142857143,34.57142857142857,-0.17687074829931979,4.752094565138765
AM,2020-06-15,56777,271,2512,20,995.1428571428571,34.42857142857143,-0.16896551724137931,4.754172441415161
AM,2020-06-16,58018,1241,2549,37,969.1428571428571,33.42857142857143,-0.06399999999999997,4.7635627536990715
AM,2020-06-17,59547,1529,2579,30,956.8571428571429,30.857142857142858,-0.1255060728744939,4.7748598864524645
AM,2020-06-18,60736,1189,2605,26,963.8571428571429,29.285714285714285,-0.0639269406392694,4.7834461864111795
AM,2020-06-19,61683,947,2624,19,938.8571428571429,27.857142857142858,0.03723404255319149,4.790165487801685
AM,2020-06-20,62902,1219,2650,26,982.2857142857143,26.428571428571427,0.0,4.798664454271264
AM,2020-06-21,63410,508,2657,7,986.2857142857143,23.571428571428573,-0.16666666666666657,4.802157753186962
AM,2020-06-22,63731,321,2671,14,993.4285714285714,22.714285714285715,-0.20500000000000002,4.8043507330267765
AM,2020-06-23,65073,1342,2686,15,1007.8571428571429,19.571428571428573,-0.35680751173708913,4.813400829069993
AM,2020-06-24,66764,1691,2710,24,1031.0,18.714285714285715,-0.4177777777777778,4.824542348466874
AM,2020-06-25,67267,503,2731,21,933.0,18.0,-0.41935483870967744,4.827802059279375
AM,2020-06-26,68220,953,2739,8,933.8571428571429,16.428571428571427,-0.5,4.833911715071379
AM,2020-06-27,69022,802,2772,33,874.2857142857143,17.428571428571427,-0.47639484978540775,4.838987539371281
AM,2020-06-28,69649,627,2780,8,891.2857142857143,17.571428571428573,-0.49173553719008256,4.842914885331417
AM,2020-06-29,69893,244,2792,12,880.2857142857143,17.285714285714285,-0.49792531120331956,4.8444336819888285
AM,2020-06-30,70823,930,2823,31,821.4285714285714,19.571428571428573,-0.4145299145299145,4.850174319144075
AM,2020-07-01,72284,1461,2843,20,788.5714285714286,19.0,-0.38425925925925924,4.859042177229533
AM,2020-07-02,73530,1246,2862,19,894.7142857142857,18.714285714285715,-0.3609756097560975,4.86646456597174
AM,2020-07-03,74537,1007,2887,25,902.4285714285714,21.142857142857142,-0.24102564102564106,4.872371909082365
AM,2020-07-04,75945,1408,2918,31,989.0,20.857142857142858,-0.21081081081081074,4.880499186442522
AM,2020-07-05,76014,69,2929,11,909.2857142857143,21.285714285714285,-0.09696969696969707,4.880893586528214
AM,2020-07-06,76424,410,2938,9,933.0,20.857142857142858,-0.0817610062893082,4.883229764737698
AM,2020-07-07,79167,2743,2952,14,1192.0,18.428571428571427,-0.05839416058394176,4.898544187845718
AM,2020-07-08,80082,915,2967,15,1114.0,17.714285714285715,-0.05343511450381679,4.90353491085135
AM,2020-07-09,81318,1236,2985,18,1112.5714285714287,17.571428571428573,-0.023809523809523725,4.910186688711143
AM,2020-07-10,82507,1189,3008,23,1138.5714285714287,17.285714285714285,0.0521739130434783,4.916490796215481
AM,2020-07-11,83230,723,3023,15,1040.7142857142858,15.0,-0.1393442622950819,4.920279894632948
AM,2020-07-12,83526,296,3039,16,1073.142857142857,15.714285714285714,-0.10569105691056922,4.921821683853804
AM,2020-07-13,84412,886,3048,9,1141.142857142857,15.714285714285714,-0.0909090909090909,4.926404190267003
AM,2020-07-14,85641,1229,3063,15,924.8571428571429,15.857142857142858,-0.18978102189781026,4.932681729756758
AM,2020-07-15,86944,1303,3080,17,980.2857142857143,16.142857142857142,-0.15037593984962408,4.9392396167377965
AM,2020-07-16,88025,1081,3095,15,958.1428571428571,15.714285714285714,-0.16030534351145045,4.944606033742222
AM,2020-07-17,88822,797,3118,23,902.1428571428571,15.714285714285714,-0.2567567567567568,4.948520547932284
AM,2020-07-18,90534,1712,3129,11,1043.4285714285713,15.142857142857142,-0.27397260273972607,4.956811708921813
AM,2020-07-19,90913,379,3149,20,1055.2857142857142,15.714285714285714,-0.26174496644295303,4.958625989103003
AM,2020-07-20,91389,476,3146,-3,996.7142857142857,14.0,-0.32876712328767127,4.960893925199973
AM,2020-07-21,92164,775,3169,23,931.8571428571429,15.142857142857142,-0.1782945736434108,4.964561315256975
AM,2020-07-22,92721,557,3183,14,825.2857142857143,14.714285714285714,-0.16935483870967752,4.967178106865591
AM,2020-07-23,94219,1498,3193,10,884.8571428571429,14.0,-0.20325203252032528,4.974138490511569
AM,2020-07-24,95424,1205,3199,6,943.1428571428571,11.571428571428571,-0.33057851239669417,4.979657617436882
AM,2020-07-25,96094,670,3210,11,794.2857142857143,11.571428571428571,-0.2285714285714286,4.982696271661883
AM,2020-07-26,96463,369,3217,7,792.8571428571429,9.714285714285714,-0.38181818181818183,4.984360764357434
AM,2020-07-27,97079,616,3224,7,812.8571428571429,11.142857142857142,-0.2909090909090909,4.987125294063701
AM,2020-07-28,98118,1039,3236,12,850.5714285714286,9.571428571428571,-0.39639639639639646,4.991748687131003
PR,2020-02-25,0,0,0,0,,,,0.0
PR,2020-02-26,0,0,0,0,,,,0.0
PR,2020-02-27,0,0,0,0,,,,0.0
PR,2020-02-28,0,0,0,0,,,,0.0
PR,2020-02-29,0,0,0,0,,,,0.0
PR,2020-03-01,0,0,0,0,,,,0.0
PR,2020-03-02,0,0,0,0,0.0,0.0,,0.0
PR,2020-03-03,0,0,0,0,0.0,0.0,,0.0
PR,2020-03-04,0,0,0,0,0.0,0.0,,0.0
PR,2020-03-05,0,0,0,0,0.0,0.0,,0.0
PR,2020-03-06,0,0,0,0,0.0,0.0,,0.0
PR,2020-03-07,0,0,0,0,0.0,0.0,,0.0
PR,2020-03-08,0,0,0,0,0.0,0.0,,0.0
PR,2020-03-09,0,0,0,0,0.0,0.0,,0.0
PR,2020-03-10,0,0,0,0,0.0,0.0,,0.0
PR,2020-03-11,0,0,0,0,0.0,0.0,,0.0
PR,2020-03-12,6,6,0,0,0.8571428571428571,0.0,,0.7781512503836436
PR,2020-03-13,6,0,0,0,0.8571428571428571,0.0,,0.7781512503836436
PR,2020-03-14,6,0,0,0,0.8571428571428571,0.0,,0.7781512503836436
PR,2020-03-15,6,0,0,0,0.8571428571428571,0.0,,0.7781512503836436
PR,2020-03-16,6,0,0,0,0.8571428571428571,0.0,,0.7781512503836436
PR,2020-03-17,6,0,0,0,0.8571428571428571,0.0,,0.7781512503836436
PR,2020-03-18,13,7,0,0,1.8571428571428572,0.0,,1.1139433523068367
PR,2020-03-19,23,10,0,0,2.4285714285714284,0.0,,1.3617278360175928
PR,2020-03-20,32,9,0,0,3.7142857142857144,0.0,,1.505149978319906
PR,2020-03-21,43,11,0,0,5.285714285714286,0.0,,1.6334684555795866
PR,2020-03-22,50,7,0,0,6.285714285714286,0.0,,1.6989700043360187
PR,2020-03-23,56,6,0,0,7.142857142857143,0.0,,1.7481880270062005
PR,2020-03-24,65,9,0,0,8.428571428571429,0.0,,1.8129133566428555
PR,2020-03-25,81,16,0,0,9.714285714285714,0.0,,1.9084850188786497
PR,2020-03-26,102,21,0,0,11.285714285714286,0.0,,2.0086001717619175
PR,2020-03-27,119,17,2,2,12.428571428571429,0.2857142857142857,inf,2.075546961392531
PR,2020-03-28,133,14,2,0,12.857142857142858,0.2857142857142857,inf,2.123851640967086
PR,2020-03-29,148,15,2,0,14.0,0.2857142857142857,inf,2.1702617153949575
PR,2020-03-30,155,7,3,1,14.142857142857142,0.42857142857142855,inf,2.1903316981702914
PR,2020-03-31,179,24,3,0,16.285714285714285,0.42857142857142855,inf,2.2528530309798933
PR,2020-04-01,224,45,3,0,20.428571428571427,0.42857142857142855,inf,2.3502480183341627
PR,2020-04-02,252,28,4,1,21.428571428571427,0.5714285714285714,inf,2.401400540781544
PR,2020-04-03,301,49,4,0,26.0,0.2857142857142857,inf,2.478566495593843
PR,2020-04-04,395,94,6,2,37.42857142857143,0.5714285714285714,inf,2.59659709562646
PR,2020-04-05,438,43,9,3,41.42857142857143,1.0,inf,2.6414741105040993
PR,2020-04-06,458,20,11,2,43.285714285714285,1.1428571428571428,inf,2.660865478003869
PR,2020-04-07,503,45,15,4,46.285714285714285,1.7142857142857142,inf,2.7015679850559273
PR,2020-04-08,539,36,17,2,45.0,2.0,inf,2.7315887651867388
PR,2020-04-09,609,70,22,5,51.0,2.5714285714285716,inf,2.784617292632875
PR,2020-04-10,643,34,25,3,48.857142857142854,3.0,9.500000000000002,2.808210972924222
PR,2020-04-11,676,33,26,1,40.142857142857146,2.857142857142857,9.000000000000002,2.829946695941636
PR,2020-04-12,738,62,30,4,42.857142857142854,3.0,9.500000000000002,2.8680563618230415
PR,2020-04-13,756,18,31,1,42.57142857142857,2.857142857142857,5.666666666666668,2.8785217955012063
PR,2020-04-14,791,35,36,5,41.142857142857146,3.0,6.000000000000001,2.8981764834976764
PR,2020-04-15,803,12,38,2,37.714285714285715,3.0,6.000000000000001,2.904715545278681
PR,2020-04-16,832,29,41,3,31.857142857142858,2.7142857142857144,3.750000000000001,2.920123326290724
PR,2020-04-17,874,42,42,1,33.0,2.4285714285714284,7.5,2.941511432634403
PR,2020-04-18,945,71,46,4,38.42857142857143,2.857142857142857,4.0,2.975431808509263
PR,2020-04-19,987,42,48,2,35.57142857142857,2.5714285714285716,1.5714285714285716,2.9943171526696366
PR,2020-04-20,1007,20,51,3,35.857142857142854,2.857142857142857,1.5000000000000002,3.003029470553618
PR,2020-04-21,1024,17,51,0,33.285714285714285,2.142857142857143,0.25000000000000006,3.010299956639812
PR,2020-04-22,1063,39,57,6,37.142857142857146,2.7142857142857144,0.3571428571428572,3.0265332645232967
PR,2020-04-23,1082,19,60,3,35.714285714285715,2.7142857142857144,0.055555555555555525,3.0342272607705505
PR,2020-04-24,1119,37,64,4,35.0,3.142857142857143,0.047619047619047596,3.04883008652835
PR,2020-04-25,1140,21,69,5,27.857142857142858,3.2857142857142856,0.14999999999999994,3.0569048513364727
PR,2020-04-26,1156,16,72,3,24.142857142857142,3.4285714285714284,0.1428571428571428,3.0629578340845103
PR,2020-04-27,1186,30,75,3,25.571428571428573,3.4285714285714284,0.1999999999999999,3.074084689028244
PR,2020-04-28,1271,85,77,2,35.285714285714285,3.7142857142857144,0.23809523809523814,3.104145550554008
PR,2020-04-29,1348,77,82,5,40.714285714285715,3.5714285714285716,0.19047619047619055,3.129689892199301
PR,2020-04-30,1407,59,83,1,46.42857142857143,3.2857142857142856,0.2105263157894736,3.1482940974347455
PR,2020-05-01,1447,40,89,6,46.857142857142854,3.5714285714285716,0.47058823529411786,3.1604685311190375
PR,2020-05-02,1492,45,90,1,50.285714285714285,3.0,0.049999999999999975,3.17376882313665
PR,2020-05-03,1514,22,93,3,51.142857142857146,3.0,0.16666666666666657,3.180125875164054
PR,2020-05-04,1562,48,94,1,53.714285714285715,2.7142857142857144,-0.049999999999999975,3.1936810295412816
PR,2020-05-05,1588,26,99,5,45.285714285714285,3.142857142857143,0.4666666666666667,3.2008504980910777
PR,2020-05-06,1627,39,101,2,39.857142857142854,2.7142857142857144,0.0,3.2113875529368587
PR,2020-05-07,1656,29,104,3,35.57142857142857,3.0,0.1052631578947368,3.219060332448861
PR,2020-05-08,1711,55,106,2,37.714285714285715,2.4285714285714284,-0.22727272727272732,3.2332500095411003
PR,2020-05-09,1785,74,107,1,41.857142857142854,2.4285714285714284,-0.26086956521739135,3.251638220448212
PR,2020-05-10,1835,50,109,2,45.857142857142854,2.2857142857142856,-0.3333333333333333,3.263636068588108
PR,2020-05-11,1849,14,111,2,41.0,2.4285714285714284,-0.2916666666666667,3.2669369111591733
PR,2020-05-12,1906,57,113,2,45.42857142857143,2.0,-0.46153846153846156,3.2801228963023075
PR,2020-05-13,1996,90,117,4,52.714285714285715,2.2857142857142856,-0.36000000000000004,3.3001605369513523
PR,2020-05-14,2063,67,119,2,58.142857142857146,2.142857142857143,-0.34782608695652173,3.3144992279731516
PR,2020-05-15,2139,76,120,1,61.142857142857146,2.0,-0.44,3.330210784571528
PR,2020-05-16,2242,103,123,3,65.28571428571429,2.2857142857142856,-0.23809523809523814,3.3506356082589543
PR,2020-05-17,2286,44,124,1,64.42857142857143,2.142857142857143,-0.28571428571428575,3.359076226059263
PR,2020-05-18,2360,74,127,3,73.0,2.2857142857142856,-0.15789473684210534,3.3729120029701067
PR,2020-05-19,2481,121,129,2,82.14285714285714,2.2857142857142856,-0.27272727272727276,3.394626764272209
PR,2020-05-20,2616,135,137,8,88.57142857142857,2.857142857142857,0.0526315789473684,3.4176377396522297
PR,2020-05-21,2810,194,141,4,106.71428571428571,3.142857142857143,0.047619047619047596,3.44870631990508
PR,2020-05-22,2939,129,146,5,114.28571428571429,3.7142857142857144,0.5294117647058825,3.4681995860726125
PR,2020-05-23,3099,160,150,4,122.42857142857143,3.857142857142857,0.5882352941176472,3.491221576239283
PR,2020-05-24,3212,113,153,3,132.28571428571428,4.142857142857143,0.8125000000000002,3.5067755366066433
PR,2020-05-25,3331,119,156,3,138.71428571428572,4.142857142857143,0.7058823529411767,3.522574632691177
PR,2020-05-26,3512,181,159,3,147.28571428571428,4.285714285714286,1.1428571428571428,3.545554507234065
PR,2020-05-27,3712,200,162,3,156.57142857142858,3.5714285714285716,0.5625000000000002,3.5696079675468244
PR,2020-05-28,3984,272,169,7,167.71428571428572,4.0,0.8666666666666667,3.600319329751661
PR,2020-05-29,4236,252,173,4,185.28571428571428,3.857142857142857,0.9285714285714286,3.6269559514354475
PR,2020-05-30,4473,237,181,8,196.28571428571428,4.428571428571429,0.9375000000000002,3.650598898172657
PR,2020-05-31,4687,214,182,1,210.71428571428572,4.142857142857143,0.9333333333333336,3.67089495352021
PR,2020-06-01,4835,148,190,8,214.85714285714286,4.857142857142857,1.125,3.6843964784190204
PR,2020-06-02,5163,328,199,9,235.85714285714286,5.714285714285714,1.5000000000000002,3.7129021250472225
PR,2020-06-03,5494,331,205,6,254.57142857142858,6.142857142857143,1.1500000000000001,3.739888655084543
PR,2020-06-04,5820,326,215,10,262.2857142857143,6.571428571428571,1.0909090909090908,3.7649229846498886
PR,2020-06-05,6348,528,227,12,301.7142857142857,7.714285714285714,1.0769230769230769,3.802636918082811
PR,2020-06-06,6605,257,232,5,304.57142857142856,7.285714285714286,0.8888888888888888,3.819872821950546
PR,2020-06-07,6897,292,237,5,315.7142857142857,7.857142857142857,0.8965517241379307,3.8386602259889413
PR,2020-06-08,7031,134,243,6,313.7142857142857,7.571428571428571,0.8275862068965515,3.847017097935354
PR,2020-06-09,7314,283,253,10,307.2857142857143,7.714285714285714,0.8,3.8641549560020256
PR,2020-06-10,7831,517,275,22,333.85714285714283,10.0,1.8,3.893817223967463
PR,2020-06-11,8457,626,280,5,376.7142857142857,9.285714285714286,1.3214285714285716,3.9272163305912646
PR,2020-06-12,8705,248,294,14,336.7142857142857,9.571428571428571,1.4814814814814812,3.93976877545335
PR,2020-06-13,9233,528,312,18,375.42857142857144,11.428571428571429,1.5806451612903225,3.965342835560622
PR,2020-06-14,9583,350,326,14,383.7142857142857,12.714285714285714,2.0689655172413786,3.981501488148247
PR,2020-06-15,9716,133,334,8,383.57142857142856,13.0,1.6764705882352942,3.987487506133093
PR,2020-06-16,10557,841,364,30,463.2857142857143,15.857142857142858,1.775,4.023540521554854
PR,2020-06-17,11085,528,386,22,464.85714285714283,15.857142857142858,1.5813953488372094,4.044735697450507
PR,2020-06-18,11919,834,406,20,494.57142857142856,18.0,1.7391304347826089,4.076239819775025
PR,2020-06-19,12785,866,419,13,582.8571428571429,17.857142857142858,1.3148148148148147,4.106700732362354
PR,2020-06-20,13662,877,428,9,632.7142857142857,16.571428571428573,1.274509803921569,4.135514280998787
PR,2020-06-21,14501,839,451,23,702.5714285714286,17.857142857142858,1.2727272727272727,4.161397952545797
PR,2020-06-22,15124,623,469,18,772.5714285714286,19.285714285714285,1.5471698113207546,4.179666668690498
PR,2020-06-23,15853,729,498,29,756.5714285714286,19.142857142857142,1.4814814814814812,4.200111459623802
PR,2020-06-24,16963,1110,521,23,839.7142857142857,19.285714285714285,0.9285714285714285,4.229502662085074
PR,2020-06-25,17821,858,539,18,843.1428571428571,19.0,1.046153846153846,4.250932070200113
PR,2020-06-26,18672,851,564,25,841.0,20.714285714285715,1.1641791044776122,4.271190838701295
PR,2020-06-27,19819,1147,575,11,879.5714285714286,21.0,0.8374999999999999,4.297081737664986
PR,2020-06-28,20742,923,599,24,891.5714285714286,21.142857142857142,0.6629213483146068,4.3168506299260505
PR,2020-06-29,21326,584,613,14,886.0,20.571428571428573,0.5824175824175826,4.3289094048711885
PR,2020-06-30,22877,1551,649,36,1003.4285714285714,21.571428571428573,0.3603603603603604,4.359399072180887
PR,2020-07-01,24225,1348,663,14,1037.4285714285713,20.285714285714285,0.27927927927927915,4.384263785722803
PR,2020-07-02,26304,2079,706,43,1211.857142857143,23.857142857142858,0.3253968253968254,4.420021795859957
PR,2020-07-03,28166,1862,728,22,1356.2857142857142,23.428571428571427,0.3119999999999999,4.449725174949046
PR,2020-07-04,30570,2404,763,35,1535.857142857143,26.857142857142858,0.6206896551724137,4.485295438726089
PR,2020-07-05,31459,889,795,32,1531.0,28.0,0.568,4.497744913411731
PR,2020-07-06,32769,1310,820,25,1634.7142857142858,29.571428571428573,0.5333333333333335,4.5154631883732685
PR,2020-07-07,34308,1539,851,31,1633.0,28.857142857142858,0.5074626865671642,4.535395401405614
PR,2020-07-08,35715,1407,895,44,1641.4285714285713,33.142857142857146,0.7185185185185188,4.552850654460561
PR,2020-07-09,37424,1709,931,36,1588.5714285714287,32.142857142857146,0.6917293233082709,4.573150204465078
PR,2020-07-10,39512,2088,978,47,1620.857142857143,35.714285714285715,0.7241379310344828,4.5967290131534915
PR,2020-07-11,40797,1285,1016,38,1461.0,36.142857142857146,0.7210884353741498,4.610628228498013
PR,2020-07-12,42537,1740,1045,29,1582.5714285714287,35.714285714285715,0.6891891891891893,4.62876685723129
PR,2020-07-13,43582,1045,1089,44,1544.7142857142858,38.42857142857143,0.8680555555555555,4.639307156360753
PR,2020-07-14,45363,1781,1146,57,1579.2857142857142,42.142857142857146,0.9536423841059603,4.656701768115071
PR,2020-07-15,47124,1761,1200,54,1629.857142857143,43.57142857142857,1.147887323943662,4.673242147318043
PR,2020-07-16,49405,2281,1246,46,1711.5714285714287,45.0,0.8862275449101796,4.6937709036306225
PR,2020-07-17,51321,1916,1292,46,1687.0,44.857142857142854,0.9146341463414634,4.710295110100605
PR,2020-07-18,53553,2232,1308,16,1822.2857142857142,41.714285714285715,0.5531914893617021,4.728783804709457
PR,2020-07-19,54629,1076,1327,19,1727.4285714285713,40.285714285714285,0.4387755102040816,4.737423250698423
PR,2020-07-20,55909,1280,1357,30,1761.0,38.285714285714285,0.29468599033816417,4.747481724446728
PR,2020-07-21,57538,1629,1415,58,1739.2857142857142,38.42857142857143,0.33168316831683176,4.759954761898076
PR,2020-07-22,59927,2389,1486,71,1829.0,40.857142857142854,0.23275862068965497,4.777622537064799
PR,2020-07-23,62004,2077,1545,59,1799.857142857143,42.714285714285715,0.3288888888888888,4.792419707593287
PR,2020-07-24,64259,2255,1598,53,1848.2857142857142,43.714285714285715,0.224,4.807933962767613
PR,2020-07-25,65593,1334,1653,55,1720.0,49.285714285714285,0.3636363636363635,4.816857494503965
PR,2020-07-26,67220,1627,1671,18,1798.7142857142858,49.142857142857146,0.37600000000000006,4.827498508133458
PR,2020-07-27,68001,781,1703,32,1727.4285714285713,49.42857142857143,0.2862453531598513,4.832515299342833
PR,2020-07-28,69392,1391,1743,40,1693.4285714285713,46.857142857142854,0.11186440677966086,4.8413094048046865
MS,2020-02-25,0,0,0,0,,,,0.0
MS,2020-02-26,0,0,0,0,,,,0.0
MS,2020-02-27,0,0,0,0,,,,0.0
MS,2020-02-28,0,0,0,0,,,,0.0
MS,2020-02-29,0,0,0,0,,,,0.0
MS,2020-03-01,0,0,0,0,,,,0.0
MS,2020-03-02,0,0,0,0,0.0,0.0,,0.0
MS,2020-03-03,0,0,0,0,0.0,0.0,,0.0
MS,2020-03-04,0,0,0,0,0.0,0.0,,0.0
MS,2020-03-05,0,0,0,0,0.0,0.0,,0.0
MS,2020-03-06,0,0,0,0,0.0,0.0,,0.0
MS,2020-03-07,0,0,0,0,0.0,0.0,,0.0
MS,2020-03-08,0,0,0,0,0.0,0.0,,0.0
MS,2020-03-09,0,0,0,0,0.0,0.0,,0.0
MS,2020-03-10,0,0,0,0,0.0,0.0,,0.0
MS,2020-03-11,0,0,0,0,0.0,0.0,,0.0
MS,2020-03-12,0,0,0,0,0.0,0.0,,0.0
MS,2020-03-13,0,0,0,0,0.0,0.0,,0.0
MS,2020-03-14,0,0,0,0,0.0,0.0,,0.0
MS,2020-03-15,0,0,0,0,0.0,0.0,,0.0
MS,2020-03-16,2,2,0,0,0.2857142857142857,0.0,,0.3010299956639812
MS,2020-03-17,4,2,0,0,0.5714285714285714,0.0,,0.6020599913279624
MS,2020-03-18,7,3,0,0,1.0,0.0,,0.8450980400142568
MS,2020-03-19,7,0,0,0,1.0,0.0,,0.8450980400142568
MS,2020-03-20,9,2,0,0,1.2857142857142858,0.0,,0.9542425094393249
MS,2020-03-21,16,7,0,0,2.2857142857142856,0.0,,1.2041199826559248
MS,2020-03-22,21,5,0,0,3.0,0.0,,1.3222192947339193
MS,2020-03-23,21,0,0,0,2.7142857142857144,0.0,,1.3222192947339193
MS,2020-03-24,23,2,0,0,2.7142857142857144,0.0,,1.3617278360175928
MS,2020-03-25,24,1,0,0,2.4285714285714284,0.0,,1.380211241711606
MS,2020-03-26,25,1,0,0,2.5714285714285716,0.0,,1.3979400086720377
MS,2020-03-27,28,3,0,0,2.7142857142857144,0.0,,1.4471580313422192
MS,2020-03-28,31,3,0,0,2.142857142857143,0.0,,1.4913616938342726
MS,2020-03-29,36,5,0,0,2.142857142857143,0.0,,1.5563025007672873
MS,2020-03-30,44,8,0,0,3.2857142857142856,0.0,,1.6434526764861874
MS,2020-03-31,48,4,1,1,3.5714285714285716,0.14285714285714285,inf,1.6812412373755872
MS,2020-04-01,51,3,1,0,3.857142857142857,0.14285714285714285,inf,1.7075701760979363
MS,2020-04-02,53,2,1,0,4.0,0.14285714285714285,inf,1.7242758696007892
MS,2020-04-03,60,7,1,0,4.571428571428571,0.14285714285714285,inf,1.7781512503836436
MS,2020-04-04,62,2,1,0,4.428571428571429,0.14285714285714285,inf,1.792391689498254
MS,2020-04-05,65,3,1,0,4.142857142857143,0.14285714285714285,inf,1.8129133566428555
MS,2020-04-06,66,1,1,0,3.142857142857143,0.14285714285714285,inf,1.8195439355418688
MS,2020-04-07,80,14,2,1,4.571428571428571,0.14285714285714285,inf,1.9030899869919435
MS,2020-04-08,85,5,2,0,4.857142857142857,0.14285714285714285,inf,1.9294189257142929
MS,2020-04-09,89,4,2,0,5.142857142857143,0.14285714285714285,inf,1.9493900066449128
MS,2020-04-10,97,8,2,0,5.285714285714286,0.14285714285714285,inf,1.9867717342662448
MS,2020-04-11,100,3,2,0,5.428571428571429,0.14285714285714285,inf,2.0
MS,2020-04-12,101,1,2,0,5.142857142857143,0.14285714285714285,inf,2.0043213737826426
MS,2020-04-13,113,12,4,2,6.714285714285714,0.42857142857142855,inf,2.05307844348342
